recno,raj2000,dej2000,vmag,e_vmag,bmag,e_bmag,g_mag,e_g_mag,r_mag,e_r_mag,i_mag,e_i_mag,target_id,target_ra,target_dec,target_parallax,target_pm_ra,target_pm_dec,target_radial_velocity,target_separation (deg)
14655825,289.59471,44.141788,15.684,0.027,16.716,0.016,16.114,0.042,15.374,0.044,15.169,0.024,Kepler-250,289.59475992732000,44.14193401521000,1.2825,0.564,-28.489,0.0,1.5034672994383E-04
14655966,289.607919,44.345465,14.102,0.034,15.028,0.036,14.482,0.043,13.892,0.038,13.774,0.031,Kepler-77,289.60795876166,44.3454364594,1.562,-2.574,-0.409,-23.83,4.02879680281237E-05
14730433,289.643489,50.727063,14.807,0.022,15.293,0.046,14.98,0.006,14.566,0.069,14.336,0.151,Kepler-1447,289.6434590714600,50.727074659620000,1.1286,-4.498,-13.635,0.0,2.2245631901157E-05
14446110,289.651144,43.824502,13.475,0.018,14.237,0.027,13.764,0.03,13.286,0.048,13.178,0.017,Kepler-1311,289.6512404134,43.82441750641,1.1587,3.238,6.265,-12.24,1.09442232244855E-04
14446110,289.651144,43.824502,13.475,0.018,14.237,0.027,13.764,0.03,13.286,0.048,13.178,0.017,Kepler-1311,289.6512404134,43.82441750641,1.1587,3.238,6.265,-12.24,1.09442232244855E-04
14446110,289.651144,43.824502,13.475,0.018,14.237,0.027,13.764,0.03,13.286,0.048,13.178,0.017,Kepler-1311,289.6512404134,43.82441750641,1.1587,3.238,6.265,-12.24,1.09442232244855E-04
14698656,289.664574,48.706181,12.01,0.119,12.606,0.013,12.221,0.027,11.933,0.133,11.79,0.046,Kepler-509,289.66441705831000,48.70619106976,2.9439,-3.525,-6.078,-18.57,1.040574242004E-04
14729318,289.664915,50.019988,15.448,0.09,16.118,0.025,15.662,0.016,15.228,0.045,15.111,0.0,Kepler-1471,289.66491665002,50.02004389203,0.9978,0.074,4.011,-34.89,5.59020838626713E-05
14729318,289.664915,50.019988,15.448,0.09,16.118,0.025,15.662,0.016,15.228,0.045,15.111,0.0,Kepler-1471,289.66491665002,50.02004389203,0.9978,0.074,4.011,-34.89,5.59020838626713E-05
14418053,289.679579,40.250196,15.679,0.0,16.548,0.039,,,,,15.283,0.0,Kepler-1896,289.67858051549,40.24963633849000,0.5889,-0.347,2.591,0.0,9.45506196303848E-04
14418530,289.679328,40.700502,14.435,0.1,15.247,0.026,14.754,0.011,14.223,0.031,14.066,0.027,Kepler-926,289.67935573566,40.70045747346,0.9386,-2.835,-7.196,-40.37,4.92418125612966E-05
14420467,289.6867,41.588946,12.134,0.035,12.737,0.024,12.343,0.028,11.937,0.047,11.864,0.036,Kepler-1864,289.68670568546,41.58892941428,3.2738,10.359,-2.726,-17.4436,1.71221553760257E-05
14444892,289.696881,43.372182,15.746,0.14,16.613,0.043,16.032,0.038,15.233,0.022,14.986,0.0,Kepler-1430,289.69749460443,43.37205620084,1.5642,7.55,-22.775,0.0,4.63435259506725E-04
14729429,289.71211,50.128154,15.85,0.042,16.572,0.083,16.068,0.048,15.6,0.031,15.415,0.02,Kepler-1504,289.71200382477,50.12822528328,0.4109,-1.365,0.283,-2.02,9.85610644395516E-05
14671785,289.731544,46.953942,15.042,0.037,15.786,0.075,15.322,0.067,14.81,0.038,14.762,0.074,Kepler-902,289.73168814225000,46.95384025781,0.7405,2.947,8.068,-43.9681,1.41534388526838E-04
14412443,289.747389,39.523344,13.502,0.039,14.137,0.082,13.775,0.058,13.428,0.059,13.318,0.055,Kepler-1181,289.74731173553,39.52344966336,1.0609,0.86,-8.483,-8.07,1.21312807405219E-04
14412443,289.747389,39.523344,13.502,0.039,14.137,0.082,13.775,0.058,13.428,0.059,13.318,0.055,Kepler-1181,289.74731173553,39.52344966336,1.0609,0.86,-8.483,-8.07,1.21312807405219E-04
14799294,289.763702,51.962664,12.699,0.01,13.446,0.023,13.018,0.03,12.502,0.014,12.324,0.0,PH2,289.76359726057,51.96261387467000,2.9134,3.427,16.047,-23.91,8.17170802454084E-05
14418566,289.773108,40.800717,13.36,0.017,14.101,0.021,13.673,0.019,13.216,0.011,13.122,0.037,Kepler-635,289.77327954491,40.80071580786,0.8973,-3.209,-3.222,-19.51,1.29862719192651E-04
13875189,289.777287,38.262078,14.491,0.036,15.227,0.015,14.847,0.0,14.309,0.021,14.065,0.016,Kepler-1736,289.77670227073000,38.26226653216,0.7349,-0.573,-6.769,0.0,4.96322835696125E-04
14729140,289.780676,49.89708,14.575,0.066,15.113,0.026,14.668,0.032,14.398,0.036,14.137,0.0,Kepler-154,289.78055671693,49.89654186893,1.0693,-2.61,4.754,-8.75,5.43589133040592E-04
14729140,289.780676,49.89708,14.575,0.066,15.113,0.026,14.668,0.032,14.398,0.036,14.137,0.0,Kepler-154,289.78055671693,49.89654186893,1.0693,-2.61,4.754,-8.75,5.43589133040592E-04
14729140,289.780676,49.89708,14.575,0.066,15.113,0.026,14.668,0.032,14.398,0.036,14.137,0.0,Kepler-154,289.78055671693,49.89654186893,1.0693,-2.61,4.754,-8.75,5.43589133040592E-04
14729140,289.780676,49.89708,14.575,0.066,15.113,0.026,14.668,0.032,14.398,0.036,14.137,0.0,Kepler-154,289.78055671693,49.89654186893,1.0693,-2.61,4.754,-8.75,5.43589133040592E-04
14729140,289.780676,49.89708,14.575,0.066,15.113,0.026,14.668,0.032,14.398,0.036,14.137,0.0,Kepler-154,289.78055671693,49.89654186893,1.0693,-2.61,4.754,-8.75,5.43589133040592E-04
14671715,289.78624,46.858753,15.648,0.06,16.627,0.163,16.027,0.053,15.257,0.058,15.109,0.139,Kepler-148,289.78618073615,46.85881636027000,1.2413,-2.877,0.294,-17.173,7.52114558438845E-05
14671715,289.78624,46.858753,15.648,0.06,16.627,0.163,16.027,0.053,15.257,0.058,15.109,0.139,Kepler-148,289.78618073615,46.85881636027000,1.2413,-2.877,0.294,-17.173,7.52114558438845E-05
14671715,289.78624,46.858753,15.648,0.06,16.627,0.163,16.027,0.053,15.257,0.058,15.109,0.139,Kepler-148,289.78618073615,46.85881636027000,1.2413,-2.877,0.294,-17.173,7.52114558438845E-05
14411569,289.791597,39.285288,13.12,0.0,14.083,0.257,13.455,0.0,12.892,0.0,12.653,0.0,Kepler-1513,289.7916424321,39.2852579746,2.8446,20.439,1.745,-11.47,4.62392949962309E-05
14799186,289.819463,51.904862,14.765,0.04,15.919,0.021,15.292,0.006,14.336,0.039,14.032,0.051,Kepler-1465,289.81937090036,51.90487165299,2.7159,7.355,-4.088,0.0,5.76367155379602E-05
14658642,289.828771,45.102682,15.343,0.058,16.162,0.137,15.676,0.087,15.187,0.035,14.986,0.088,Kepler-1925,289.82877291824000,45.10276266826,0.5301,-4.546,-17.264,0.0,8.06796219389327E-05
14729861,289.830078,50.586163,14.971,0.012,15.409,0.008,15.109,0.021,14.717,0.056,14.511,0.143,Kepler-182,289.83016409032000,50.58623359806,0.6117,-7.566,-7.217,-56.26,8.92850544078491E-05
14729861,289.830078,50.586163,14.971,0.012,15.409,0.008,15.109,0.021,14.717,0.056,14.511,0.143,Kepler-182,289.83016409032000,50.58623359806,0.6117,-7.566,-7.217,-56.26,8.92850544078491E-05
14656552,289.83174,44.609984,14.033,0.027,14.854,0.029,14.355,0.021,13.884,0.026,13.755,0.027,Kepler-1466,289.8311968745570,44.60985671547780,1.5724,7.425,-3.539,-97.94,4.07065377818162E-04
14729132,289.835388,49.825703,15.262,0.022,15.956,0.018,15.496,0.006,15.036,0.047,14.899,0.036,Kepler-325,289.83543953172,49.82560092454,1.2084,-2.636,1.42,-24.27,1.07352492895757E-04
14729132,289.835388,49.825703,15.262,0.022,15.956,0.018,15.496,0.006,15.036,0.047,14.899,0.036,Kepler-325,289.83543953172,49.82560092454,1.2084,-2.636,1.42,-24.27,1.07352492895757E-04
14729132,289.835388,49.825703,15.262,0.022,15.956,0.018,15.496,0.006,15.036,0.047,14.899,0.036,Kepler-325,289.83543953172,49.82560092454,1.2084,-2.636,1.42,-24.27,1.07352492895757E-04
13875193,289.843359,38.310563,15.39,0.006,16.126,0.043,15.762,0.0,15.227,0.18,,,Kepler-1979,289.84288924758,38.30961621929,0.9053,3.087,1.352,0.0,0.001016001562312300
14799337,289.843484,52.070376,14.329,0.027,15.172,0.023,14.705,0.035,14.136,0.017,,,Kepler-1522,289.84324936546,52.07015894460000,1.2222,-2.097,11.715,-52.59,2.6060493303316E-04
14698623,289.858207,48.694028,15.901,0.045,16.728,0.073,16.278,0.011,15.588,0.05,15.236,0.125,Kepler-386,289.85886912506,48.69384408988,1.1668,7.266,-8.454,-13.5,4.74174156599121E-04
14698623,289.858207,48.694028,15.901,0.045,16.728,0.073,16.278,0.011,15.588,0.05,15.236,0.125,Kepler-386,289.85886912506,48.69384408988,1.1668,7.266,-8.454,-13.5,4.74174156599121E-04
14669959,289.860506,46.522677,14.66,0.047,15.419,0.033,14.906,0.031,14.37,0.03,14.27,0.047,Kepler-877,289.8590828486900,46.52268783721000,1.9135,2.772,12.702,-56.8413,9.7928392922345E-04
14444870,289.86163,43.472746,14.765,0.022,15.49,0.058,14.997,0.036,14.538,0.033,14.454,0.043,Kepler-341,289.86156466846,43.47277448208,0.9582,-0.628,-7.739,-102.3,5.53086859721964E-05
14444870,289.86163,43.472746,14.765,0.022,15.49,0.058,14.997,0.036,14.538,0.033,14.454,0.043,Kepler-341,289.86156466846,43.47277448208,0.9582,-0.628,-7.739,-102.3,5.53086859721964E-05
14444870,289.86163,43.472746,14.765,0.022,15.49,0.058,14.997,0.036,14.538,0.033,14.454,0.043,Kepler-341,289.86156466846,43.47277448208,0.9582,-0.628,-7.739,-102.3,5.53086859721964E-05
14444870,289.86163,43.472746,14.765,0.022,15.49,0.058,14.997,0.036,14.538,0.033,14.454,0.043,Kepler-341,289.86156466846,43.47277448208,0.9582,-0.628,-7.739,-102.3,5.53086859721964E-05
14670024,289.869811,46.729466,15.819,0.089,16.868,0.092,16.246,0.036,15.475,0.042,15.182,0.215,Kepler-976,289.86966008463,46.72971432547,0.9929,-5.866,-6.691,-10.8725,2.69009586523417E-04
14419126,289.870715,41.040759,15.671,0.047,16.716,0.037,16.131,0.061,15.339,0.014,15.112,0.033,Kepler-1529,289.87074310059,41.04074849697,1.4664,0.671,-0.06,0.0,2.36543338352534E-05
14444857,289.87502,43.421065,14.218,0.029,14.819,0.04,14.408,0.029,14.045,0.045,13.977,0.033,Kepler-1613,289.87501085599,43.42096421337000,0.757,-0.723,-7.52,-27.9,1.01005219306708E-04
14731725,289.880789,51.276998,13.175,0.008,13.804,0.008,13.394,0.023,12.951,0.041,12.764,0.0,Kepler-537,289.88063205323,51.27707675493,2.2431,-7.5,-19.986,-23.29,1.25862761548852E-04
14658682,289.884073,45.21151,14.636,0.028,15.424,0.136,14.954,0.084,14.471,0.043,14.247,0.05,Kepler-1264,289.88440439325,45.21151758604,1.2957,0.947,-2.34,-44.86,2.33586978306385E-04
14428355,289.918089,42.001654,13.716,0.07,14.14,0.023,13.845,0.036,13.517,0.076,13.378,0.085,Kepler-1501,289.91853665958,42.00142039438,1.3171,9.03,1.773,-50.6,4.06496609260921E-04
14420253,289.920645,41.542748,15.593,0.022,16.683,0.081,16.029,0.054,15.201,0.032,14.934,0.021,Kepler-928,289.92071603579,41.54283271445,1.9048,-6.956,-13.228,0.0,1.00016600518224E-04
14671477,289.921453,46.74452,12.872,0.017,13.479,0.062,13.092,0.046,12.729,0.026,12.663,0.035,Kepler-403,289.92146242908000,46.7445802546,1.1489,-5.852,-12.451,-31.7579,6.06000428942541E-05
14671477,289.921453,46.74452,12.872,0.017,13.479,0.062,13.092,0.046,12.729,0.026,12.663,0.035,Kepler-403,289.92146242908000,46.7445802546,1.1489,-5.852,-12.451,-31.7579,6.06000428942541E-05
14671477,289.921453,46.74452,12.872,0.017,13.479,0.062,13.092,0.046,12.729,0.026,12.663,0.035,Kepler-403,289.92146242908000,46.7445802546,1.1489,-5.852,-12.451,-31.7579,6.06000428942541E-05
14414502,289.931266,40.097812,16.134,0.069,17.567,0.062,16.88,0.0,15.78,0.0,,,Kepler-1032,289.9308501779040,40.09773334818080,1.4623,4.934,-5.215,0.0,3.27661461591859E-04
14671847,289.956442,47.020309,14.949,0.013,15.6,0.105,15.175,0.073,14.769,0.048,14.713,0.056,Kepler-1297,289.95650955693,47.02036831666000,0.653,-10.771,-5.044,-28.3391,7.50975186334156E-05
14698276,290.025797,48.335945,13.421,0.022,14.077,0.026,13.711,0.023,13.328,0.04,13.28,0.042,Kepler-1293,290.02589915954,48.33594667145000,0.9529,-3.221,-5.565,-43.28,6.79323258282988E-05
14428761,290.030541,42.166141,13.24,0.055,13.724,0.047,13.41,0.041,13.017,0.082,12.842,0.066,Kepler-207,290.03051982245000,42.16604367724,1.128,-0.064,2.746,-54.65,9.85804771384059E-05
14428761,290.030541,42.166141,13.24,0.055,13.724,0.047,13.41,0.041,13.017,0.082,12.842,0.066,Kepler-207,290.03051982245000,42.16604367724,1.128,-0.064,2.746,-54.65,9.85804771384059E-05
14428761,290.030541,42.166141,13.24,0.055,13.724,0.047,13.41,0.041,13.017,0.082,12.842,0.066,Kepler-207,290.03051982245000,42.16604367724,1.128,-0.064,2.746,-54.65,9.85804771384059E-05
14655602,290.043691,44.370519,14.477,0.027,15.429,0.034,14.902,0.043,14.24,0.056,14.101,0.054,Kepler-1891,290.04387596086,44.37057238653,1.652,-3.909,-8.104,-19.1,1.42587480852263E-04
14672118,290.060401,47.163953,12.818,0.035,13.529,0.109,13.091,0.094,12.615,0.045,12.457,0.066,Kepler-337,290.0604879008,47.16394316598,1.4181,3.859,2.337,-62.2368,5.98969032280585E-05
14672118,290.060401,47.163953,12.818,0.035,13.529,0.109,13.091,0.094,12.615,0.045,12.457,0.066,Kepler-337,290.0604879008,47.16394316598,1.4181,3.859,2.337,-62.2368,5.98969032280585E-05
14669948,290.067932,46.579015,15.679,0.046,16.392,0.066,15.92,0.038,15.461,0.017,15.4,0.058,Kepler-739,290.0679731269100,46.57914905549,0.6919,3.329,1.035,-48.8225,1.37003625666773E-04
14730899,290.082629,50.863924,13.374,0.006,13.804,0.006,13.477,0.01,13.192,0.039,13.079,0.0,Kepler-401,290.08275745654,50.86348297756,1.0017,-1.183,-10.884,-15.9,4.48413162790696E-04
14730899,290.082629,50.863924,13.374,0.006,13.804,0.006,13.477,0.01,13.192,0.039,13.079,0.0,Kepler-401,290.08275745654,50.86348297756,1.0017,-1.183,-10.884,-15.9,4.48413162790696E-04
14730899,290.082629,50.863924,13.374,0.006,13.804,0.006,13.477,0.01,13.192,0.039,13.079,0.0,Kepler-401,290.08275745654,50.86348297756,1.0017,-1.183,-10.884,-15.9,4.48413162790696E-04
14731285,290.084734,51.208673,15.345,0.033,16.322,0.042,15.744,0.018,15.046,0.006,,,Kepler-1409,290.08475975335,51.2086079107,1.4282,-3.03,1.501,-24.83,6.70591292276044E-05
14413462,290.090786,39.816917,13.512,0.033,14.25,0.038,13.847,0.017,13.407,0.068,13.278,0.091,Kepler-887,290.09082465069,39.816956875,1.1302,-6.312,-11.232,-5.41,4.97127325186661E-05
14413462,290.090786,39.816917,13.512,0.033,14.25,0.038,13.847,0.017,13.407,0.068,13.278,0.091,Kepler-887,290.09082465069,39.816956875,1.1302,-6.312,-11.232,-5.41,4.97127325186661E-05
14729568,290.098637,50.321627,15.476,0.0,16.076,0.042,15.697,0.006,15.141,0.032,,,Kepler-677,290.09808275112000,50.32161431759,0.5164,-5.178,-9.584,0.0,3.54102592039745E-04
14698235,290.101943,48.25115,12.274,0.022,12.971,0.023,12.562,0.008,12.213,0.044,12.095,0.028,Kepler-1084,290.10197492333,48.25113263745,2.4877,0.924,3.071,4.99,2.74463992245995E-05
14414958,290.106306,40.490336,16.319,0.06,17.462,0.062,16.755,0.023,15.781,0.041,15.424,0.0,Kepler-925,290.10655888794,40.49064161487000,1.6193,-0.134,-4.056,4.04,3.61094533034902E-04
14666427,290.11896,46.274092,14.805,0.028,15.58,0.022,15.099,0.014,14.588,0.034,14.51,0.051,Kepler-562,290.11961122239,46.27379213829,1.0395,-1.696,-12.266,-23.6682,5.40865988655713E-04
14444448,290.122235,43.085336,16.219,0.019,17.218,0.11,16.569,0.074,15.829,0.049,15.426,0.053,Kepler-866,290.12230960191,43.08553940524,1.4789,-16.689,-30.755,0.0,2.10575989610703E-04
14426828,290.132248,41.381581,14.651,0.068,15.283,0.042,14.872,0.015,14.405,0.019,14.294,0.085,Kepler-759,290.13148120000000,41.381494800000000,0.0,-9.2,-1.4,-47.23,5.81770039081823E-04
14426827,290.130631,41.381599,14.54,0.006,15.354,0.019,14.931,0.0,14.387,0.0,14.237,0.061,Kepler-759,290.13148120000000,41.381494800000000,0.0,-9.2,-1.4,-47.23,6.46379577157609E-04
14655349,290.144661,44.049765,14.94,0.021,15.837,0.017,15.304,0.037,14.707,0.032,14.58,0.05,Kepler-985,290.14434003203000,44.04991836782,1.444,-0.169,-8.729,-20.46,2.77019894775186E-04
14699916,290.15609,48.818897,16.015,0.078,17.023,0.018,16.452,0.041,15.692,0.033,,,Kepler-957,290.1563439292,48.81898490579,1.216,2.955,-3.226,-43.06,1.88897778927433E-04
14706882,290.165396,49.92386,13.45,0.041,14.279,0.029,13.788,0.029,13.183,0.025,12.966,0.032,Kepler-973,290.16528397799,49.92387387877,3.019,5.413,-14.243,-22.84,7.34435927808207E-05
16043161,290.173683,73.195798,14.354,0.121,15.944,0.029,15.021,0.117,13.711,0.075,12.175,0.023,TOI-1452,290.17385790455,73.19542714291,32.7823,7.8,-74.076,-34.3406,3.7428849984522E-04
14697580,290.201465,48.185774,14.947,0.02,15.84,0.021,15.346,0.006,14.74,0.032,14.621,0.046,Kepler-1693,290.20156354712,48.18579345975,1.2573,-0.845,-3.163,0.0,6.85242787001028E-05
14697580,290.201465,48.185774,14.947,0.02,15.84,0.021,15.346,0.006,14.74,0.032,14.621,0.046,Kepler-1693,290.20156354712,48.18579345975,1.2573,-0.845,-3.163,0.0,6.85242787001028E-05
14427959,290.213721,41.775889,15.766,0.063,16.366,0.105,15.904,0.0,15.539,0.0,15.126,0.0,Kepler-269,290.21516313185,41.77596705327,0.4598,-2.986,3.244,-35.1,0.0010783070867037800
14427959,290.213721,41.775889,15.766,0.063,16.366,0.105,15.904,0.0,15.539,0.0,15.126,0.0,Kepler-269,290.21516313185,41.77596705327,0.4598,-2.986,3.244,-35.1,0.0010783070867037800
14706912,290.236081,50.030177,12.202,0.032,12.655,0.019,12.335,0.03,12.093,0.037,12.025,0.013,Kepler-1163,290.23587701876,50.030068979460000,2.0745,-2.079,-0.849,-45.36,1.69818910579745E-04
14426746,290.237528,41.33138,13.688,0.045,14.355,0.01,13.943,0.022,13.518,0.036,13.366,0.051,Kepler-336,290.23762985301,41.33140427327000,1.6818,-1.34,-9.275,-28.93,8.02411213799887E-05
14426746,290.237528,41.33138,13.688,0.045,14.355,0.01,13.943,0.022,13.518,0.036,13.366,0.051,Kepler-336,290.23762985301,41.33140427327000,1.6818,-1.34,-9.275,-28.93,8.02411213799887E-05
14426746,290.237528,41.33138,13.688,0.045,14.355,0.01,13.943,0.022,13.518,0.036,13.366,0.051,Kepler-336,290.23762985301,41.33140427327000,1.6818,-1.34,-9.275,-28.93,8.02411213799887E-05
14655574,290.248461,44.435411,14.765,0.05,15.899,0.049,15.3,0.05,14.375,0.038,14.142,0.036,Kepler-1013,290.24809115477000,44.43524835637,2.3403,1.848,10.477,-24.0,3.10151059928823E-04
14657237,290.263215,44.556603,15.606,0.062,16.46,0.026,15.936,0.045,15.429,0.04,15.301,0.092,Kepler-722,290.2633077362,44.5564439203,0.8039,-3.364,-9.006,0.0,1.72258279310833E-04
14657237,290.263215,44.556603,15.606,0.062,16.46,0.026,15.936,0.045,15.429,0.04,15.301,0.092,Kepler-722,290.2633077362,44.5564439203,0.8039,-3.364,-9.006,0.0,1.72258279310833E-04
14415379,290.265219,40.548486,14.363,0.058,15.471,0.035,14.837,0.031,14.107,0.111,13.857,0.131,Kepler-1809,290.26531171252,40.54863914231,2.4454,-25.686,-33.786,-16.1,1.68568980001246E-04
28466257,290.270435,-19.69083,12.781,0.057,13.94,0.041,13.361,0.006,12.275,0.006,11.796,0.025,K2-130,290.27026337436000,-19.69080819304,8.4414,60.907,-15.397,-51.329,1.63054567036136E-04
14426873,290.278925,41.515038,15.353,0.05,16.253,0.087,15.726,0.032,15.1,0.024,14.766,0.0,Kepler-1205,290.27968631984,41.51503972506,1.4124,-2.255,2.371,-31.1,5.70065028935101E-04
14654536,290.288423,43.755288,15.346,0.008,16.427,0.051,15.806,0.043,14.951,0.056,14.763,0.053,Kepler-934,290.28846879275,43.75532885918,1.6758,-3.258,-15.47,0.0,5.25690105324017E-05
14655106,290.32328,44.035569,13.996,0.011,14.666,0.015,14.258,0.006,13.796,0.05,13.805,0.077,Kepler-645,290.3227074,44.0358278,0.0,8.0,9.1,15.0,4.86240599818752E-04
14431572,290.327615,42.898605,14.116,0.033,15.09,0.043,14.467,0.033,13.717,0.037,13.448,0.017,Kepler-643,290.32731006051000,42.89826637111,0.9154,-11.53,-8.835,-47.83,4.05673814220087E-04
14730845,290.347945,50.902709,14.624,0.03,15.312,0.046,14.883,0.028,14.324,0.008,,,Kepler-1166,290.34849435394,50.90283940975,1.5449,0.177,-0.164,-51.87,3.70175456852802E-04
14415194,290.358162,40.567924,14.969,0.04,16.047,0.016,15.465,0.014,14.728,0.07,14.605,0.22,Kepler-425,290.35800336825,40.567737587670000,1.5396,-4.459,-9.536,-55.72,2.21969376496291E-04
14657226,290.358075,44.518604,14.427,0.043,15.28,0.026,14.768,0.02,14.253,0.053,14.132,0.023,Kepler-498,290.35815288786,44.51873401753,1.0713,1.046,-2.682,6.61,1.41381677570461E-04
14431867,290.381453,43.293062,13.168,0.033,14.621,0.052,13.87,0.056,12.529,0.055,11.943,0.036,Kepler-138,290.38153323159000,43.29296693628,14.9019,-20.461,22.641,-36.563,1.1156759864541E-04
14431867,290.381453,43.293062,13.168,0.033,14.621,0.052,13.87,0.056,12.529,0.055,11.943,0.036,Kepler-138,290.38153323159000,43.29296693628,14.9019,-20.461,22.641,-36.563,1.1156759864541E-04
14431867,290.381453,43.293062,13.168,0.033,14.621,0.052,13.87,0.056,12.529,0.055,11.943,0.036,Kepler-138,290.38153323159000,43.29296693628,14.9019,-20.461,22.641,-36.563,1.1156759864541E-04
14415053,290.392798,40.284941,12.388,0.019,13.162,0.022,12.708,0.012,12.326,0.068,12.182,0.118,Kepler-109,290.39272268264000,40.284860678690000,2.0933,-7.651,10.827,-36.75,9.87552022735523E-05
14415053,290.392798,40.284941,12.388,0.019,13.162,0.022,12.708,0.012,12.326,0.068,12.182,0.118,Kepler-109,290.39272268264000,40.284860678690000,2.0933,-7.651,10.827,-36.75,9.87552022735523E-05
14640718,290.393152,43.36384,15.443,0.014,16.332,0.057,15.81,0.048,15.119,0.058,14.957,0.082,Kepler-716,290.39320267289,43.3638751929,1.5604,-3.681,-4.053,10.0,5.09479721531603E-05
14640718,290.393152,43.36384,15.443,0.014,16.332,0.057,15.81,0.048,15.119,0.058,14.957,0.082,Kepler-716,290.39320267289,43.3638751929,1.5604,-3.681,-4.053,10.0,5.09479721531603E-05
14426380,290.396115,41.039937,13.809,0.049,14.779,0.035,14.208,0.024,13.563,0.083,13.226,0.023,Kepler-1665,290.396212861,41.04006042688,2.9771,4.753,-31.95,-21.8,1.43813684687044E-04
14657858,290.412106,44.89931,13.678,0.05,14.567,0.044,14.058,0.034,13.554,0.036,13.359,0.052,Kepler-914,290.4120331222700,44.89932283793,1.2974,7.281,-0.041,-28.21,5.319518110922E-05
13873980,290.420922,37.851682,12.061,0.0,12.788,0.005,12.377,0.0,11.873,0.0,11.637,0.0,Kepler-19,290.42083125799,37.851788133650000,4.5296,25.349,-30.792,-10.7,1.28054968826372E-04
